Month of Date,Location,Date,Highest Infection Count,Percent Population Infected,Population
July 2021,Brazil,7/2/2021,18687469,8.791645163,212559409
July 2021,Brazil,7/3/2021,18742025,8.817311399,212559409
July 2021,Brazil,7/4/2021,18769808,8.830382098,212559409
July 2021,Brazil,7/5/2021,18792511,8.841062877,212559409
July 2021,Brazil,7/6/2021,18855015,8.870468303,212559409
July 2021,Brazil,7/7/2021,18909037,8.895883315,212559409
July 2021,Brazil,7/8/2021,18962762,8.921158602,212559409
July 2021,Brazil,7/9/2021,19020499,8.948321361,212559409
July 2021,Brazil,7/10/2021,19069003,8.971140393,212559409
July 2021,Brazil,7/11/2021,19089940,8.980990345,212559409
July 2021,Brazil,7/12/2021,19106971,8.989002693,212559409
July 2021,Brazil,7/13/2021,19151993,9.010183595,212559409
July 2021,Brazil,7/14/2021,19209729,9.037345884,212559409
July 2021,Brazil,7/15/2021,19262518,9.062180823,212559409
July 2021,Brazil,7/16/2021,19308109,9.083629415,212559409
July 2021,Brazil,7/17/2021,19342448,9.099784428,212559409
July 2021,Brazil,7/18/2021,19376574,9.115839233,212559409
July 2021,Brazil,7/19/2021,19391845,9.123023578,212559409
July 2021,Brazil,7/20/2021,19419437,9.136004419,212559409
July 2021,Brazil,7/21/2021,19473954,9.161652308,212559409
July 2021,Brazil,7/22/2021,19523711,9.185060822,212559409
July 2021,Brazil,7/23/2021,19632443,9.236214521,212559409
July 2021,Brazil,7/24/2021,19670534,9.254134688,212559409
July 2021,Brazil,7/25/2021,19688663,9.262663597,212559409
July 2021,Brazil,7/26/2021,19707662,9.271601804,212559409
July 2021,Brazil,7/27/2021,19749073,9.291083887,212559409
July 2021,Brazil,7/28/2021,19797086,9.313671925,212559409
July 2021,Brazil,7/29/2021,19839369,9.333564246,212559409
July 2021,Brazil,7/30/2021,19880273,9.352807807,212559409
July 2021,Brazil,7/31/2021,19917855,9.370488511,212559409
August 2021,Brazil,8/1/2021,19938358,9.380134285,212559409
August 2021,Brazil,8/2/2021,19953501,9.387258411,212559409
August 2021,Brazil,8/3/2021,19985817,9.402461690,212559409
August 2021,Brazil,8/4/2021,20026533,9.421616805,212559409
August 2021,Brazil,8/5/2021,20066587,9.440460479,212559409
August 2021,Brazil,8/6/2021,20108746,9.460294463,212559409
August 2021,Brazil,8/7/2021,20151779,9.480539626,212559409
August 2021,Brazil,8/8/2021,20165672,9.487075682,212559409
August 2021,Brazil,8/9/2021,20177757,9.492761151,212559409
August 2021,Brazil,8/10/2021,20212642,9.509173033,212559409
August 2021,Brazil,8/11/2021,20245085,9.524436060,212559409
August 2021,Brazil,8/12/2021,20285067,9.543245860,212559409
August 2021,Brazil,8/13/2021,20319000,9.559209868,212559409
August 2021,Brazil,8/14/2021,20350142,9.573860831,212559409
August 2021,Brazil,8/15/2021,20364099,9.580426995,212559409
August 2021,Brazil,8/16/2021,20378570,9.587234974,212559409
August 2021,Brazil,8/17/2021,20416183,9.604930262,212559409
August 2021,Brazil,8/18/2021,20457897,9.624554893,212559409
August 2021,Brazil,8/19/2021,20494212,9.641639529,212559409
August 2021,Brazil,8/20/2021,20528099,9.657581895,212559409
August 2021,Brazil,8/21/2021,20556487,9.670937220,212559409
August 2021,Brazil,8/22/2021,20570891,9.677713679,212559409
August 2021,Brazil,8/23/2021,20583994,9.683878073,212559409
August 2021,Brazil,8/24/2021,20614866,9.698402012,212559409
January 2020,United States,1/22/2020,1,3.021123876e-07,331002647
January 2020,United States,1/23/2020,1,3.021123876e-07,331002647
January 2020,United States,1/24/2020,2,6.042247753e-07,331002647
January 2020,United States,1/25/2020,2,6.042247753e-07,331002647
January 2020,United States,1/26/2020,5,1.510561938e-06,331002647
January 2020,United States,1/27/2020,5,1.510561938e-06,331002647
January 2020,United States,1/28/2020,5,1.510561938e-06,331002647
January 2020,United States,1/29/2020,6,1.812674326e-06,331002647
January 2020,United States,1/30/2020,6,1.812674326e-06,331002647
January 2020,United States,1/31/2020,8,2.416899101e-06,331002647
February 2020,United States,2/1/2020,8,2.416899101e-06,331002647
February 2020,United States,2/2/2020,8,2.416899101e-06,331002647
February 2020,United States,2/3/2020,11,3.323236264e-06,331002647
February 2020,United States,2/4/2020,11,3.323236264e-06,331002647
February 2020,United States,2/5/2020,11,3.323236264e-06,331002647
February 2020,United States,2/6/2020,12,3.625348652e-06,331002647
February 2020,United States,2/7/2020,12,3.625348652e-06,331002647
February 2020,United States,2/8/2020,12,3.625348652e-06,331002647
February 2020,United States,2/9/2020,12,3.625348652e-06,331002647
February 2020,United States,2/10/2020,12,3.625348652e-06,331002647
February 2020,United States,2/11/2020,13,3.927461039e-06,331002647
February 2020,United States,2/12/2020,13,3.927461039e-06,331002647
February 2020,United States,2/13/2020,14,4.229573427e-06,331002647
February 2020,United States,2/14/2020,14,4.229573427e-06,331002647
February 2020,United States,2/15/2020,14,4.229573427e-06,331002647
February 2020,United States,2/16/2020,14,4.229573427e-06,331002647
February 2020,United States,2/17/2020,14,4.229573427e-06,331002647
February 2020,United States,2/18/2020,14,4.229573427e-06,331002647
February 2020,United States,2/19/2020,14,4.229573427e-06,331002647
February 2020,United States,2/20/2020,14,4.229573427e-06,331002647
February 2020,United States,2/21/2020,16,4.833798202e-06,331002647
February 2020,United States,2/22/2020,16,4.833798202e-06,331002647
February 2020,United States,2/23/2020,16,4.833798202e-06,331002647
February 2020,United States,2/24/2020,16,4.833798202e-06,331002647
February 2020,United States,2/25/2020,16,4.833798202e-06,331002647
February 2020,United States,2/26/2020,16,4.833798202e-06,331002647
February 2020,United States,2/27/2020,17,5.135910590e-06,331002647
February 2020,United States,2/28/2020,17,5.135910590e-06,331002647
February 2020,United States,2/29/2020,25,7.552809691e-06,331002647
March 2020,United States,3/1/2020,32,9.667596404e-06,331002647
March 2020,United States,3/2/2020,55,1.661618132e-05,331002647
March 2020,United States,3/3/2020,74,2.235631669e-05,331002647
March 2020,United States,3/4/2020,107,3.232602548e-05,331002647
March 2020,United States,3/5/2020,184,5.558867933e-05,331002647
March 2020,United States,3/6/2020,237,7.160063587e-05,331002647
March 2020,United States,3/7/2020,403,0.000121751,331002647
March 2020,United States,3/8/2020,519,0.000156796,331002647
March 2020,United States,3/9/2020,594,0.000179455,331002647
March 2020,United States,3/10/2020,782,0.000236252,331002647
March 2020,United States,3/11/2020,1147,0.000346523,331002647
March 2020,United States,3/12/2020,1586,0.000479150,331002647
March 2020,United States,3/13/2020,2219,0.000670387,331002647
March 2020,United States,3/14/2020,2978,0.000899691,331002647
March 2020,United States,3/15/2020,3212,0.000970385,331002647
March 2020,United States,3/16/2020,4679,0.001413584,331002647
March 2020,United States,3/17/2020,6512,0.001967356,331002647
March 2020,United States,3/18/2020,9169,0.002770068,331002647
March 2020,United States,3/19/2020,13663,0.004127762,331002647
March 2020,United States,3/20/2020,20030,0.006051311,331002647
March 2020,United States,3/21/2020,26025,0.007862475,331002647
March 2020,United States,3/22/2020,34898,0.010543118,331002647
March 2020,United States,3/23/2020,46136,0.013938257,331002647
March 2020,United States,3/24/2020,56755,0.017146389,331002647
March 2020,United States,3/25/2020,68837,0.020796510,331002647
March 2020,United States,3/26/2020,86693,0.026191029,331002647
March 2020,United States,3/27/2020,105383,0.031837510,331002647
March 2020,United States,3/29/2020,143912,0.043477598,331002647
March 2020,United States,3/30/2020,165987,0.050146729,331002647
March 2020,United States,3/31/2020,192301,0.058096514,331002647
April 2020,United States,4/1/2020,224587,0.067850515,331002647
April 2020,United States,4/2/2020,256809,0.077585180,331002647
April 2020,United States,4/3/2020,289116,0.087345525,331002647
April 2020,United States,4/4/2020,321502,0.097129737,331002647
April 2020,United States,4/5/2020,351397,0.106161387,331002647
April 2020,United States,4/6/2020,382787,0.115644695,331002647
April 2020,United States,4/7/2020,413566,0.124943412,331002647
April 2020,United States,4/8/2020,444801,0.134379892,331002647
April 2020,United States,4/9/2020,480743,0.145238416,331002647
April 2020,United States,4/10/2020,515146,0.155631988,331002647
April 2020,United States,4/11/2020,544229,0.164418323,331002647
April 2020,United States,4/12/2020,571485,0.172652698,331002647
April 2020,United States,4/13/2020,598424,0.180791303,331002647
April 2020,United States,4/14/2020,627242,0.189497578,331002647
April 2020,United States,4/15/2020,652650,0.197173650,331002647
April 2020,United States,4/16/2020,682652,0.206237626,331002647
April 2020,United States,4/17/2020,715718,0.216227274,331002647
April 2020,United States,4/18/2020,743625,0.224658324,331002647
April 2020,United States,4/19/2020,769687,0.232531977,331002647
April 2020,United States,4/20/2020,799507,0.241540969,331002647
April 2020,United States,4/21/2020,825433,0.249373534,331002647
April 2020,United States,4/22/2020,854344,0.258107906,331002647
April 2020,United States,4/23/2020,887956,0.268262507,331002647
April 2020,United States,4/24/2020,920283,0.278028894,331002647
April 2020,United States,4/25/2020,950663,0.287207069,331002647
April 2020,United States,4/26/2020,977151,0.295209422,331002647
April 2020,United States,4/27/2020,1000866,0.302374017,331002647
April 2020,United States,4/28/2020,1025441,0.309798429,331002647
April 2020,United States,4/29/2020,1051900,0.317792021,331002647
April 2020,United States,4/30/2020,1081105,0.326615213,331002647
May 2020,United States,5/1/2020,1116012,0.337161050,331002647
May 2020,United States,5/2/2020,1143360,0.345423220,331002647
May 2020,United States,5/3/2020,1167681,0.352770895,331002647
May 2020,United States,5/4/2020,1191749,0.360042136,331002647
May 2020,United States,5/5/2020,1216277,0.367452349,331002647
May 2020,United States,5/6/2020,1240846,0.374874948,331002647
May 2020,United States,5/7/2020,1268275,0.383161588,331002647
May 2020,United States,5/8/2020,1295105,0.391267264,331002647
May 2020,United States,5/9/2020,1320281,0.398873245,331002647
May 2020,United States,5/10/2020,1339086,0.404554469,331002647
May 2020,United States,5/11/2020,1358384,0.410384634,331002647
May 2020,United States,5/12/2020,1381311,0.417311164,331002647
May 2020,United States,5/13/2020,1401744,0.423484227,331002647
May 2020,United States,5/14/2020,1428561,0.431585975,331002647
May 2020,United States,5/15/2020,1453294,0.439058120,331002647
May 2020,United States,5/16/2020,1477429,0.446349603,331002647
May 2020,United States,5/17/2020,1495817,0.451904845,331002647
May 2020,United States,5/18/2020,1518206,0.458668840,331002647
May 2020,United States,5/19/2020,1539185,0.465006855,331002647
May 2020,United States,5/20/2020,1561910,0.471872359,331002647
May 2020,United States,5/21/2020,1587679,0.479657493,331002647
May 2020,United States,5/22/2020,1611328,0.486802149,331002647
May 2020,United States,5/23/2020,1632427,0.493176419,331002647
May 2020,United States,5/24/2020,1652504,0.499241929,331002647
May 2020,United States,5/25/2020,1671166,0.504879950,331002647
May 2020,United States,5/26/2020,1690829,0.510820386,331002647
May 2020,United States,5/27/2020,1709380,0.516424873,331002647
May 2020,United States,5/28/2020,1731700,0.523168022,331002647
May 2020,United States,5/29/2020,1756178,0.530563129,331002647
May 2020,United States,5/30/2020,1779810,0.537702649,331002647
May 2020,United States,5/31/2020,1798793,0.543437648,331002647
June 2020,United States,6/1/2020,1816207,0.548698633,331002647
June 2020,United States,6/2/2020,1837709,0.555194654,331002647
June 2020,United States,6/3/2020,1857566,0.561193699,331002647
June 2020,United States,6/4/2020,1879224,0.567736850,331002647
June 2020,United States,6/5/2020,1904627,0.575411411,331002647
June 2020,United States,6/6/2020,1925769,0.581798671,331002647
June 2020,United States,6/7/2020,1943697,0.587214942,331002647
June 2020,United States,6/8/2020,1961313,0.592536953,331002647
June 2020,United States,6/9/2020,1979696,0.598090685,331002647
June 2020,United States,6/10/2020,2000807,0.604468580,331002647
June 2020,United States,6/11/2020,2023973,0.611467316,331002647
June 2020,United States,6/12/2020,2048801,0.618968162,331002647
June 2020,United States,6/13/2020,2074013,0.626585019,331002647
June 2020,United States,6/14/2020,2092954,0.632307330,331002647
June 2020,United States,6/15/2020,2112781,0.638297312,331002647
June 2020,United States,6/16/2020,2136448,0.645447406,331002647
June 2020,United States,6/17/2020,2163520,0.653626193,331002647
June 2020,United States,6/18/2020,2192057,0.662247574,331002647
June 2020,United States,6/19/2020,2223601,0.671777407,331002647
June 2020,United States,6/20/2020,2255881,0.681529595,331002647
June 2020,United States,6/21/2020,2281031,0.689127722,331002647
June 2020,United States,6/22/2020,2313175,0.698838822,331002647
June 2020,United States,6/23/2020,2350247,0.710038733,331002647
June 2020,United States,6/24/2020,2386125,0.720877921,331002647
June 2020,United States,6/25/2020,2426451,0.733060905,331002647
June 2020,United States,6/26/2020,2472450,0.746957773,331002647
June 2020,United States,6/27/2020,2513780,0.759444078,331002647
June 2020,United States,6/28/2020,2554514,0.771750324,331002647
June 2020,United States,6/29/2020,2595813,0.784227263,331002647
June 2020,United States,6/30/2020,2642233,0.798251320,331002647
July 2020,United States,7/1/2020,2694053,0.813906784,331002647
July 2020,United States,7/2/2020,2750689,0.831017221,331002647
July 2020,United States,7/3/2020,2802040,0.846530995,331002647
July 2020,United States,7/4/2020,2847733,0.860335416,331002647
July 2020,United States,7/5/2020,2898480,0.875666713,331002647
July 2020,United States,7/6/2020,2941586,0.888689570,331002647
July 2020,United States,7/7/2020,3002247,0.907016009,331002647
July 2020,United States,7/8/2020,3062366,0.925178704,331002647
July 2020,United States,7/9/2020,3124875,0.944063447,331002647
July 2020,United States,7/10/2020,3192932,0.964624310,331002647
July 2020,United States,7/11/2020,3252949,0.982756189,331002647
July 2020,United States,7/12/2020,3311373,1.000406803,331002647
July 2020,United States,7/13/2020,3370303,1.018210286,331002647
July 2020,United States,7/14/2020,3438354,1.038769336,331002647
July 2020,United States,7/15/2020,3506444,1.059340169,331002647
July 2020,United States,7/16/2020,3582310,1.082260227,331002647
July 2020,United States,7/17/2020,3654546,1.104083618,331002647
July 2020,United States,7/18/2020,3717082,1.122976518,331002647
July 2020,United States,7/19/2020,3777538,1.141241025,331002647
July 2020,United States,7/20/2020,3839645,1.160004319,331002647
July 2020,United States,7/21/2020,3904106,1.179478785,331002647
July 2020,United States,7/22/2020,3974685,1.200801575,331002647
July 2020,United States,7/23/2020,4043130,1.221479658,331002647
July 2020,United States,7/24/2020,4116449,1.243630236,331002647
July 2020,United States,7/25/2020,4181402,1.263253342,331002647
July 2020,United States,7/26/2020,4236218,1.279813935,331002647
July 2020,United States,7/27/2020,4293001,1.296968782,331002647
July 2020,United States,7/28/2020,4359413,1.317032670,331002647
July 2020,United States,7/29/2020,4431286,1.338746394,331002647
July 2020,United States,7/30/2020,4498752,1.359128708,331002647
July 2020,United States,7/31/2020,4567464,1.379887454,331002647
August 2020,United States,8/1/2020,4623665,1.396866473,331002647
August 2020,United States,8/2/2020,4669233,1.410633130,331002647
August 2020,United States,8/3/2020,4714734,1.424379546,331002647
August 2020,United States,8/4/2020,4773508,1.442135899,331002647
August 2020,United States,8/5/2020,4827974,1.458590753,331002647
August 2020,United States,8/6/2020,4887323,1.476520821,331002647
August 2020,United States,8/7/2020,4946626,1.494436992,331002647
August 2020,United States,8/8/2020,5000760,1.510791544,331002647
August 2020,United States,8/9/2020,5046529,1.524618925,331002647
August 2020,United States,8/10/2020,5094135,1.539001288,331002647
August 2020,United States,8/11/2020,5142138,1.553503589,331002647
August 2020,United States,8/12/2020,5198178,1.570433967,331002647
August 2020,United States,8/13/2020,5249494,1.585937166,331002647
August 2020,United States,8/14/2020,5314830,1.605675981,331002647
August 2020,United States,8/15/2020,5361781,1.619860460,331002647
August 2020,United States,8/16/2020,5400993,1.631706891,331002647
August 2020,United States,8/17/2020,5437645,1.642779914,331002647
August 2020,United States,8/18/2020,5482678,1.656384941,331002647
August 2020,United States,8/19/2020,5529998,1.670680899,331002647
August 2020,United States,8/20/2020,5574039,1.683986231,331002647
August 2020,United States,8/21/2020,5622882,1.698742306,331002647
August 2020,United States,8/22/2020,5665946,1.711752474,331002647
August 2020,United States,8/23/2020,5700193,1.722098917,331002647
August 2020,United States,8/24/2020,5736675,1.733120581,331002647
August 2020,United States,8/25/2020,5777029,1.745312025,331002647
August 2020,United States,8/26/2020,5822201,1.758959045,331002647
August 2020,United States,8/27/2020,5867594,1.772672833,331002647
August 2020,United States,8/28/2020,5914426,1.786821360,331002647
August 2020,United States,8/29/2020,5957180,1.799737873,331002647
August 2020,United States,8/30/2020,5991584,1.810131748,331002647
August 2020,United States,8/31/2020,6026946,1.820815046,331002647
September 2020,United States,9/1/2020,6068792,1.833457241,331002647
September 2020,United States,9/2/2020,6109810,1.845849287,331002647
September 2020,United States,9/3/2020,6154061,1.859218062,331002647
September 2020,United States,9/4/2020,6204443,1.874439089,331002647
September 2020,United States,9/5/2020,6247601,1.887477655,331002647
September 2020,United States,9/6/2020,6278819,1.896909000,331002647
September 2020,United States,9/7/2020,6302432,1.904042779,331002647
September 2020,United States,9/8/2020,6329658,1.912268091,331002647
September 2020,United States,9/9/2020,6363707,1.922554716,331002647
September 2020,United States,9/10/2020,6399763,1.933447680,331002647
September 2020,United States,9/11/2020,6447532,1.947879287,331002647
September 2020,United States,9/12/2020,6488633,1.960296408,331002647
September 2020,United States,9/13/2020,6523005,1.970680615,331002647
September 2020,United States,9/14/2020,6557428,1.981080230,331002647
September 2020,United States,9/15/2020,6596920,1.993011252,331002647
September 2020,United States,9/16/2020,6635950,2.004802699,331002647
